head_pls,eye_pls,head,eye
0.07633484143042324,3.9578294996900354e-05,4.167700120048039,0.36504344486164264
0.04658469972588364,-0.37833434812725386,0.07633484143042324,3.9578294996900354e-05
-0.005999999999971806,0.027651952642963273,0.04658469972588364,-0.37833434812725386
-4.569304727828978,-0.22664307408495254,-0.005999999999971806,0.027651952642963273
-0.7176347079663401,-0.24690919137660217,-4.569304727828978,-0.22664307408495254
1.1618218000229028,2.263577511294436,-0.7176347079663401,-0.24690919137660217
0.2459440554421235,0.17376071283622618,1.1618218000229028,2.263577511294436
0.21759976025612104,-0.06238466165555678,0.2459440554421235,0.17376071283622618
-0.027291408480436985,-0.4850452396242204,0.21759976025612104,-0.06238466165555678
0.17091357146086494,-0.2296805034865841,-0.027291408480436985,-0.4850452396242204
-0.28495794397451846,2.125663554376226,0.17091357146086494,-0.2296805034865841
-0.12113529699564651,-0.08783109142939516,-0.28495794397451846,2.125663554376226
-0.1050729254673115,0.2911239425586274,-0.12113529699564651,-0.08783109142939516
3.6601729685450124,0.019667084568375515,-0.1050729254673115,0.2911239425586274
-0.6788361865446291,0.580493249371913,3.6601729685450124,0.019667084568375515
0.7694817623710719,0.3567293749638667,-0.6788361865446291,0.580493249371913
-0.3178275452521575,-0.000913215543922874,0.7694817623710719,0.3567293749638667
0.7021779319194366,0.18258111947564082,-0.3178275452521575,-0.000913215543922874
0.5475361524541995,0.508185332008317,0.7021779319194366,0.18258111947564082
0.39681726398072215,-0.08387339888238188,0.5475361524541995,0.508185332008317
0.12186066416234098,0.08617547272357307,0.39681726398072215,-0.08387339888238188
0.7851110296032289,0.45353744901932735,0.12186066416234098,0.08617547272357307
-0.5246240291343724,-0.976615419581492,0.7851110296032289,0.45353744901932735
-0.25580698775047495,-0.42147337311127586,-0.5246240291343724,-0.976615419581492
-0.7600048569066189,-0.7720245059261117,-0.25580698775047495,-0.42147337311127586
-0.2151488409866147,1.661920984888324,-0.7600048569066189,-0.7720245059261117
0.6147955951490758,-0.12337781798407832,-0.2151488409866147,1.661920984888324
-1.5178195274463633,-0.8115543371937406,0.6147955951490758,-0.12337781798407832
0.26556526358263,-0.11594746692949798,-1.5178195274463633,-0.8115543371937406
-0.014293137767310782,-0.3303622840316791,0.26556526358263,-0.11594746692949798
0.06226419037335518,-0.20812001288307336,-0.014293137767310782,-0.3303622840316791
-0.4239744973698407,-0.32670339758729483,0.06226419037335518,-0.20812001288307336
-0.7289288118467994,0.5910060748995214,-0.4239744973698407,-0.32670339758729483
-0.3969767699024942,-1.7553037160147085,-0.7289288118467994,0.5910060748995214
-0.1479310621528498,-0.021039785964203972,-0.3969767699024942,-1.7553037160147085
0.8412738142517924,2.0942396832883414,-0.1479310621528498,-0.021039785964203972
0.05371777658984911,-3.065495553978792,0.8412738142517924,2.0942396832883414
-0.31183638084189624,0.11410136887109346,0.05371777658984911,-3.065495553978792
-1.17357222390865,-0.21235230153104112,-0.31183638084189624,0.11410136887109346
0.37774786493298507,0.1684939437819457,-1.17357222390865,-0.21235230153104112
0.31940881661580534,-0.6962323778904249,0.37774786493298507,0.1684939437819457
-0.2498476531329743,-0.1108279334710005,0.31940881661580534,-0.6962323778904249
0.46363515889277096,-0.0889698274570776,-0.2498476531329743,-0.1108279334710005
-0.5380868842227073,-0.6336189062151902,0.46363515889277096,-0.0889698274570776
-0.1921082554144391,-0.054286301442163065,-0.5380868842227073,-0.6336189062151902
-0.4404913391060177,0.47842008983517204,-0.1921082554144391,-0.054286301442163065
-0.16161596287980728,0.5404171105985229,-0.4404913391060177,0.47842008983517204
0.01029606602082822,0.29923412838872476,-0.16161596287980728,0.5404171105985229
-0.11958055523422217,0.0832650521614191,0.01029606602082822,0.29923412838872476
-0.7974115486198912,-0.8608699126577335,-0.11958055523422217,0.0832650521614191
0.42491675326351697,0.009231797024575883,-0.7974115486198912,-0.8608699126577335
0.018436868356559444,0.006951861061340381,0.42491675326351697,0.009231797024575883
0.05814808624438683,-0.9295151397715813,0.018436868356559444,0.006951861061340381
0.941029556512035,0.6425556631959584,0.05814808624438683,-0.9295151397715813
-0.050328429236117245,-0.4518049366749324,0.941029556512035,0.6425556631959584
-0.457216365773661,-0.8547990529232834,-0.050328429236117245,-0.4518049366749324
-0.1544079939175731,-1.4549971597999445,-0.457216365773661,-0.8547990529232834
0.05752019208051706,-0.5920790754344418,-0.1544079939175731,-1.4549971597999445
0.042983095178954045,-0.353002807507778,0.05752019208051706,-0.5920790754344418
0.020162347582243,-0.9628926315282911,0.042983095178954045,-0.353002807507778
-0.32003748680597255,0.06094550045760272,0.020162347582243,-0.9628926315282911
-0.40990112937743106,-0.2680881738804146,-0.32003748680597255,0.06094550045760272
0.1152759565796373,0.6612642020106385,-0.40990112937743106,-0.2680881738804146
0.4608187974765201,-0.03371728369989846,0.1152759565796373,0.6612642020106385
-0.16512943417313863,0.11475730596563416,0.4608187974765201,-0.03371728369989846
2.1839060094654315,-1.7463856024457414,-0.16512943417313863,0.11475730596563416
0.43134566489459303,0.5713821659669982,2.1839060094654315,-1.7463856024457414
-0.5623429736182288,-0.12382431640003233,0.43134566489459303,0.5713821659669982
0.8792162956193579,0.2424654852514232,-0.5623429736182288,-0.12382431640003233
-0.19640295864206792,0.9832424778665017,0.8792162956193579,0.2424654852514232
-0.15127969953675802,-0.11768054752013768,-0.19640295864206792,0.9832424778665017
0.669903377838498,0.8058249192492182,-0.15127969953675802,-0.11768054752013768
0.3375493954019966,0.08607099087576842,0.669903377838498,0.8058249192492182
0.16600224307536138,0.37632124262226574,0.3375493954019966,0.08607099087576842
-0.28001959690971034,0.2023441805856252,0.16600224307536138,0.37632124262226574
0.29536738143396235,0.5478216564593259,-0.28001959690971034,0.2023441805856252
-0.34351719682928206,0.4150549912250412,0.29536738143396235,0.5478216564593259
-0.507144821285749,1.303880800454003,-0.34351719682928206,0.4150549912250412
0.08372786579846192,0.8476647656873855,-0.507144821285749,1.303880800454003
0.2738551505383242,0.1435240796799402,0.08372786579846192,0.8476647656873855
-0.14326073989019505,-2.15964946457936,0.2738551505383242,0.1435240796799402
0.08770709347743377,-0.14518082036411784,-0.14326073989019505,-2.15964946457936
-0.36509696888725784,0.05880010262023383,0.08770709347743377,-0.14518082036411784
0.18924366254395864,0.20824932985188216,-0.36509696888725784,0.05880010262023383
0.38177505095069364,0.3526714073367838,0.18924366254395864,0.20824932985188216
0.9506613344901211,0.8650708491179575,0.38177505095069364,0.3526714073367838
0.41087017489735445,-0.06258564592466787,0.9506613344901211,0.8650708491179575
-0.11878792832681029,-1.669184956832595,0.41087017489735445,-0.06258564592466787
