SI,UIY,UIZ,CI,Name
0.7720563743251848,0.7267440851633702,0.8901763786241731,1.2633475604352058,cgg
1.4033905141295557,0.6185287110674458,1.299273755340757,0.7829400083550164,dsm
0.7803697843172018,0.6528169970206581,0.8353844770935112,1.289907486908238,dzx
1.4984188396448648,1.1374813426915318,1.1220939262404195,0.7767825869771738,fyj
0.6089659180140905,0.4627242182719658,0.9346706831099023,1.3986497485764766,fy
0.9453878779598914,0.8309114534246311,1.1438721869858355,1.478700373461911,ghc
1.4904446406905962,1.134337588155623,1.129769739736616,0.8042759447975492,jba
1.1149196134009176,0.8281439851472158,1.2545907883559035,1.2327719552984044,jyx
0.8150517502815335,0.5003096182521917,1.0781337916057379,1.1629859682246781,lbn
1.2483086986224705,0.9700039469598402,1.1526189420571107,0.956839890001786,lcy
0.8824976436353253,0.6745103567338111,1.0364743792452744,1.144211206032664,lxq
1.663585170608262,1.1475908054146104,1.285461747573856,0.7799646916699907,lyb
0.7888829313449925,0.5043862227158097,0.9221967114693512,1.2810009225531265,lyg
1.3225821861932838,0.9174704302759059,1.1782144181589607,0.9971469474026545,pja
0.7942857650527255,0.4571749783156078,1.0673240948206684,1.2671195129493389,plm
0.6041194732783649,0.6238010795206286,0.8172939321801954,1.4116766851773153,st
0.9146117141276338,0.5103235285675797,1.0610223507621837,1.2110637642990074,sxy
1.0935658376236497,0.5933668614639829,1.1685308093858755,1.1148529381979155,tyue
1.109286549282879,0.718885347065488,1.1812345927611851,1.0736967795802181,ty
0.8482889724813714,0.42777442952424055,0.971795842274984,1.2727159364658915,wcf
1.1780784480765791,0.7245284948465457,1.1621336537259843,0.9610453548804369,wk
1.0037037752656723,0.6487248584032302,1.144365411092335,1.0481404817491065,wxf
0.79648987359927,0.5648071516930058,1.089522136044748,1.2458888893934277,yhx
1.2023377273936187,0.7196670422187349,1.2095585686343986,1.0689164498347212,zbk
0.880022834402735,0.8847712323270265,1.0309977867021987,1.2349059466087506,zd
1.261325848334861,1.0003859980255185,1.1085113054716793,1.090151899473565,zfb
1.5423559450519264,1.089750092844893,1.1326892897985468,0.8814819113875279,zkx
1.1348063430237043,0.7278027489137877,1.0600917196826232,1.0505197578900425,zq
1.0665593653345204,0.46358325461210276,1.2486611731152568,1.1623740951623927,zwj
1.5127383668290268,1.142625661949269,1.0542926507011998,0.8228106879891648,zym
1.3809354376513325,0.8912494214104805,1.1232513577908474,0.8619611547452133,zy
