SI,UIY,UIZ,CI,Name
0.545828619889631,0.47297293735619916,0.732247289390174,1.3814242358525455,cgg
1.6428051792352425,1.1442157809355982,1.118247293388315,0.6554692845971201,dsm
0.8103690188724105,0.750830647101365,0.9066740289829739,1.3074918415757812,dzx
1.347678048099418,1.1739728774202183,0.9989802582574328,0.9876513277994047,fyj
0.48731461552604083,0.5322064258858865,0.6174090487367021,1.426316223112158,fy
0.5636608480138794,0.35264026276542226,0.921564935261314,1.5454846094502328,ghc
0.985319101619438,0.9642638629990941,0.9930976268812284,1.0425186000377291,jba
0.9667464178424183,0.9490721890657011,1.0313275378461453,1.2902576057908086,jyx
0.7148716172254932,0.5245607593936699,1.096430779867324,1.42110993980441,lbn
0.876857848362566,1.0009765998819478,0.9641295834692112,1.1902033871514939,lcy
0.7628133615085725,0.5473463802386858,0.91953511560989,1.1757072428020976,lxq
1.0739558089711678,1.0069866342197558,1.2944028562937218,1.0442097557992809,lyb
0.7153918440876457,0.6798639832818868,0.9382368785835922,1.2912503463690026,lyg
1.0171529038565321,1.1279037375793897,1.0599993021432432,1.0274934423509912,pja
0.7166169578354189,0.5460353018854923,1.097709882788908,1.3013668129851461,plm
0.5187080860856157,0.6157242599399256,0.8488899373035048,1.4680385653521064,st
1.0551641062679789,0.7170372636010052,1.2107713774803264,1.1306644009386906,sxy
1.2127817548218893,1.1306868639746495,1.147104636249763,0.9049977981867796,tyue
1.2572508729579945,1.0161750023552114,1.2129724843647847,0.9327758240647906,ty
0.6691362033515914,0.6791473861039079,0.9560152962040892,1.2709508533061857,wcf
1.1902106608407095,0.975117873288147,1.0823321282161211,0.9567254891886824,wk
0.9596988768079453,1.049081485297771,1.070032245714971,1.189499875526161,wxf
0.6961443937019252,0.5821319253767995,0.9571700134341556,1.3120643345347858,yhx
1.2437356371416592,0.8799041817637211,1.2780369765089905,0.9151968950293008,zbk
0.8523043568590205,0.5917994618105218,0.9333450574910633,1.2565425172561793,zd
0.9370343891900856,0.7841474547988461,1.0333938329806633,1.2226554322202041,zfb
1.300947229831226,1.2872727472963805,1.2094190461820262,0.8917264130589135,zkx
1.0390398718260796,0.9007686746574166,0.9468154592347509,1.1361616487115511,zq
0.7843716914887748,0.4794364818136343,1.2316712375171024,1.1968025354950056,zwj
1.13551319768378,1.0102118338215798,1.0977023957643355,0.9942165073604163,zym
1.5202044336097924,0.606068465518772,1.3884080165099542,0.7475930416718957,zy
