head_pls,eye_pls,head,eye
0.17312518062306026,0.34414044975545366,-0.1081319855353513,3.475860601622936
0.22714064234173748,0.057345434872241974,0.17312518062306026,0.34414044975545366
0.09882122909755253,0.26054697548634564,0.22714064234173748,0.057345434872241974
-0.3393419721195414,-0.4926206653447025,0.09882122909755253,0.26054697548634564
-0.05581214879015306,4.281513400350434e-05,-0.3393419721195414,-0.4926206653447025
0.28157035082574566,-0.029125315688533368,-0.05581214879015306,4.281513400350434e-05
0.11519977208968157,0.32239791278066615,0.28157035082574566,-0.029125315688533368
0.15167736755140027,0.11649479157219167,0.11519977208968157,0.32239791278066615
-0.10358227765709671,0.4672074922695151,0.15167736755140027,0.11649479157219167
-0.21303128550823658,-0.11564516981508177,-0.10358227765709671,0.4672074922695151
-0.21174640070393025,-0.08713618645826932,-0.21303128550823658,-0.11564516981508177
0.009089925731416315,-4.929460508325121,-0.21174640070393025,-0.08713618645826932
0.29677702540243445,0.06675222793018065,0.009089925731416315,-4.929460508325121
0.10058043684560403,0.2939056321898774,0.29677702540243445,0.06675222793018065
0.032496284928356545,0.25942616243543903,0.10058043684560403,0.2939056321898774
-0.08527624711553017,0.14842094402743022,0.032496284928356545,0.25942616243543903
-0.25800963290680556,-0.11799053443675689,-0.08527624711553017,0.14842094402743022
-0.28210214331761563,0.2600566265726878,-0.25800963290680556,-0.11799053443675689
0.520605463495599,0.8549166918116959,-0.28210214331761563,0.2600566265726878
0.4658258537533584,0.922886032015863,0.520605463495599,0.8549166918116959
-0.13877050146561487,-0.08888069767968432,0.4658258537533584,0.922886032015863
0.03250518594811069,-0.08531261551132152,-0.13877050146561487,-0.08888069767968432
-0.45824468873905744,0.2682256125618103,0.03250518594811069,-0.08531261551132152
-0.16134356971178931,0.190474292938823,-0.45824468873905744,0.2682256125618103
0.1211365824240147,0.48768798074398134,-0.16134356971178931,0.190474292938823
-0.1657606891629939,-0.10201497058269648,0.1211365824240147,0.48768798074398134
0.6392487102872053,-0.6850851834406626,-0.1657606891629939,-0.10201497058269648
0.3609555650383527,-0.5905087050938391,0.6392487102872053,-0.6850851834406626
0.1626050880471155,0.20441689322286383,0.3609555650383527,-0.5905087050938391
-0.18518939327475437,-0.6135862589059684,0.1626050880471155,0.20441689322286383
-0.21634772180442496,0.263454605846154,-0.18518939327475437,-0.6135862589059684
-0.0923900062816756,0.12173643003581436,-0.21634772180442496,0.263454605846154
0.020026705390876032,0.1409213100014859,-0.0923900062816756,0.12173643003581436
0.09235547523798004,0.1820331507785662,0.020026705390876032,0.1409213100014859
0.2384365789282583,-0.3487929094678748,0.09235547523798004,0.1820331507785662
0.30020952349573804,-0.24033375847466232,0.2384365789282583,-0.3487929094678748
-0.12432106548550337,0.25540469260276355,0.30020952349573804,-0.24033375847466232
-0.03479502653692634,0.22891626535554632,-0.12432106548550337,0.25540469260276355
-0.01659660844723021,-0.25790757501658845,-0.03479502653692634,0.22891626535554632
-0.16263996510258494,-0.20965377012977715,-0.01659660844723021,-0.25790757501658845
-0.3959938186748104,0.6476121938181831,-0.16263996510258494,-0.20965377012977715
0.12156989337435675,-0.05729569653431099,-0.3959938186748104,0.6476121938181831
0.18794115541575707,1.9937934439176344,0.12156989337435675,-0.05729569653431099
0.20976058536732012,-1.2333605984923492,0.18794115541575707,1.9937934439176344
0.543153556390223,0.17815964225115355,0.20976058536732012,-1.2333605984923492
0.10499934979162617,-0.2366015612934751,0.543153556390223,0.17815964225115355
-0.147457086600582,1.0214225901120564,0.10499934979162617,-0.2366015612934751
-0.6035869964766221,1.0399339750729082,-0.147457086600582,1.0214225901120564
-0.304544162117395,0.33435574953890645,-0.6035869964766221,1.0399339750729082
-0.1671137740576114,0.2753036778610083,-0.304544162117395,0.33435574953890645
0.18856972214535972,0.5586322286261356,-0.1671137740576114,0.2753036778610083
0.8054192109993039,0.2530421849450928,0.18856972214535972,0.5586322286261356
0.09961287941325736,-0.2720127294688177,0.8054192109993039,0.2530421849450928
0.5431169728878729,0.05945526584877525,0.09961287941325736,-0.2720127294688177
0.054615641654152114,0.7285576983027341,0.5431169728878729,0.05945526584877525
-0.8137858834780332,0.765642631263038,0.054615641654152114,0.7285576983027341
0.4829981446067677,0.3949419027591148,-0.8137858834780332,0.765642631263038
1.3576087486502502,1.573064648970211,0.4829981446067677,0.3949419027591148
0.2722646180371555,-1.0147969058802175,1.3576087486502502,1.573064648970211
2.0451390471166064,1.7825645793322327,0.2722646180371555,-1.0147969058802175
-1.0122989673752727,2.9079432090787583,2.0451390471166064,1.7825645793322327
-0.5335187390004421,0.31207142574367364,-1.0122989673752727,2.9079432090787583
-0.29160519824347375,-0.6925881499293212,-0.5335187390004421,0.31207142574367364
0.1342595245517657,-0.2892068593190231,-0.29160519824347375,-0.6925881499293212
-0.21643822940438895,-8.239208719361955,0.1342595245517657,-0.2892068593190231
-1.2698264721071268,0.39375490152438175,-0.21643822940438895,-8.239208719361955
0.08336715437994258,0.7360938371030534,-1.2698264721071268,0.39375490152438175
0.4895270439066337,-0.5136392168210202,0.08336715437994258,0.7360938371030534
0.27488019875218583,0.9258078818347617,0.4895270439066337,-0.5136392168210202
0.3737599181412463,0.005293487405618746,0.27488019875218583,0.9258078818347617
-0.10055275222634918,-0.2089849152956278,0.3737599181412463,0.005293487405618746
-0.9546358238879975,-0.2028842723017874,-0.10055275222634918,-0.2089849152956278
-0.6400030366391434,0.11632764413356456,-0.9546358238879975,-0.2028842723017874
0.3355156348097239,0.2024971416394421,-0.6400030366391434,0.11632764413356456
0.33232145423397697,0.16626896265296032,0.3355156348097239,0.2024971416394421
0.49644634342365634,-0.869977999278774,0.33232145423397697,0.16626896265296032
0.26016509876771465,0.1720204020010827,0.49644634342365634,-0.869977999278774
-0.1892999299976168,0.005226675877996634,0.26016509876771465,0.1720204020010827
0.05591352985263143,0.2964466354121007,-0.1892999299976168,0.005226675877996634
-0.17856022930504878,0.29044686440719514,0.05591352985263143,0.2964466354121007
0.33093898266582755,-0.25203160033936456,-0.17856022930504878,0.29044686440719514
1.059584002479113,-1.9215561134634243,0.33093898266582755,-0.25203160033936456
0.11676743743427664,0.2884637460565591,1.059584002479113,-1.9215561134634243
-0.4593240575679829,-0.34409546079380315,0.11676743743427664,0.2884637460565591
-0.1856958991423312,0.16961324170200898,-0.4593240575679829,-0.34409546079380315
