SI,UIY,UIZ,CI,Name
1.1639340538471044,0.8936927275161006,1.2509229452513275,0.8075947327303099,cgg
2.15509571848996,0.8496428615308644,1.1184043731143198,0.33992297900743035,dsm
1.3145132635769774,0.9433572621949338,1.2509666667996675,0.6718609301774816,dzx
2.233101341984728,1.1396025917906736,0.8973819853148088,0.3448834006405486,fyj
1.1533061266425348,0.8529793823248217,1.2133674437543536,1.0265966751561681,fy
1.1321918616346784,1.103442758444938,0.9478722952761313,0.9177598263370743,ghc
1.8292382263232554,1.104712223973218,0.9852231100039043,0.424884307342,jba
1.7974477735366428,1.0845521194169672,1.398672480153909,0.5474699082816874,jyx
1.3502192732021463,0.9199091074868727,1.3700604209854461,0.7999135669115709,lbn
1.753992441810585,0.9937634580790025,1.2990865352489782,0.46351791399295106,lcy
1.3442855595006231,1.0403936473819695,1.4098009749376368,0.6077614108869416,lxq
2.1384621533805315,1.087351081654152,1.0412981186408987,0.4745041339906082,lyb
1.159292562638325,0.7836362337015339,0.8335656153593646,0.9005320915484972,lyg
2.6547580014143826,0.9774134299854417,1.1487839087201934,0.19168785760935228,pja
1.3005105540908255,0.8586903349519283,1.5511580182487135,0.8558384923185086,plm
1.2564020318888827,1.1731732145333025,0.7623440238114413,0.889980212605311,st
1.238343243215888,0.7883232539003733,1.3152112979309856,0.7887801735671711,sxy
1.2106043975575964,0.9563305406348607,1.195615338004474,0.5901733626343516,tyue
1.7396836402367084,1.0332858634651567,0.8304663322882072,0.6298588227976819,ty
1.3383939017210549,1.0051599182037512,1.2431068625992048,0.5945691426497608,wcf
1.7549287817779262,0.9759181042571035,1.218473705729558,0.5500172943492191,wk
1.212855188976026,0.9073217301763649,1.241453194636189,0.6941894457886224,wxf
0.7657712599819912,0.7105208759092109,0.7920196642603374,1.1507376903390234,yhx
2.061805680671048,1.0561979390111165,1.292090485758371,0.39119687442353895,zbk
1.2417476987258724,0.972820873485992,1.162838549539651,0.7807205417749907,zd
1.40252190594671,1.0550480487605975,1.1979112680261756,0.7425194842942893,zfb
1.6786469379154334,1.079778031561408,1.2927944958567896,0.527167252156536,zkx
1.3540825040734394,0.9995685247463719,0.9498901575716173,0.6632076612992952,zq
1.616314740559418,1.0525639941290448,1.0299340493304598,0.7076134070032081,zwj
1.7593588120643227,1.0420129237874831,0.8797013452596801,0.5288810069732568,zym
2.4254086080706556,0.988941646873706,1.197140403439605,0.1733190165830762,zy
