SI,UIY,UIZ,CI,Name
0.5218380120409651,0.5621174089146335,1.0464559607791666,1.6820035386617742,cgg
0.8526747046411367,0.7910513972331263,1.3117749271489167,1.4594340857502028,dsm
0.702091122236844,0.7094129922428768,1.1179836130071585,1.485926342021246,dzx
1.0043615624596818,1.110295231850218,0.7867006534700977,1.655833197136777,fyj
0.4754841093809212,0.518407302102375,0.9038299677626929,1.5677515630075851,fy
0.4617087136195154,0.592549112760311,0.9557545147394894,1.7277212047227963,ghc
0.7732039977162448,0.8512944705335762,1.281677868683469,1.6417056795654834,jba
0.6709861930702938,0.776052545787997,1.2981493536869262,1.7624018383780893,jyx
0.49964120360629316,0.56100684600522,0.8476150996163696,1.6507413492872394,lbn
0.6717218260863973,0.7370324987657801,1.0923460062542436,1.7527368167227142,lcy
0.6173965668716332,0.6381442758528655,1.171422699810784,1.5917128212824403,lxq
0.7525649927686473,0.9027628051323612,1.159256064270608,1.8430752600555347,lyb
0.5949496834734709,0.5913869106118705,1.0147863394300554,1.3935843689391836,lyg
1.0854779167937647,1.0160964679788969,1.4255672606826904,1.5233103153536234,pja
0.6020176247965487,0.5190537846756604,1.122432386304952,1.7487632225123269,plm
0.6649964439109807,0.7298186065204124,0.7542669373482848,1.7763230886366748,st
0.5917813932954294,0.5698921456132917,1.3326502132246656,1.4629629126167771,sxy
0.5858421253982156,0.7668915796879299,0.951610992304597,1.6593001667843212,tyue
0.7875513256106772,0.8445282025449606,1.0409714973957858,1.7345337731862327,ty
0.6073826648698486,0.570141875809712,1.0762506102376792,1.5028460125056675,wcf
0.5911366841065999,0.6663419364340333,1.1898714950446954,1.685003087871861,wk
0.5692547986584178,0.6616524841927577,1.1181176912431579,1.7107304546680488,wxf
0.3869803345026216,0.4124837671737822,0.5981481040454589,1.1735277909129571,yhx
0.8390458437695223,0.7755424062003525,1.4424399386692683,1.6682449236132901,zbk
0.5262194945557341,0.5546183275976594,1.2242955236712827,1.679276371346928,zd
0.5898271939950932,0.5873039266028496,0.9566484416508303,1.6671719968705643,zfb
0.7021647959523454,0.6925876396984074,1.1118273453691945,1.8421170305960486,zkx
0.7115598604622925,0.6021969895708656,0.9019872914448827,1.4344637442492534,zq
0.558531293374546,0.6380763214126709,0.938781804773979,1.6145579160780048,zwj
0.7890569793628218,0.7951247700637274,0.9682435774579897,1.506366538660028,zym
1.0692804954540656,1.0131915466512282,1.5329399566924626,1.4868476324214037,zy
