SI,UIY,UIZ,CI,Name
0.6789566850531539,0.7159132584605968,1.108040654258169,1.1949346398410108,cgg
1.716433317337051,1.139211007248968,1.1019755419381305,0.6399151962575323,dsm
0.8000551566747016,0.7949251549132754,0.9851334056483758,1.288423057991768,dzx
1.2110243056264711,1.18541804308056,0.9713490054942973,0.9229453466733816,fyj
0.5787024613152629,0.5738370582334719,0.9986995227598723,1.3532912285222651,fy
0.8185508982193481,0.7697047336925666,1.5948635646667706,1.3042911496690808,ghc
1.01481421449375,0.9790502424417759,1.0008559618196065,1.0061601064080943,jba
1.041770107961524,0.9555535875615141,1.1842579650673926,1.2630508169124868,jyx
0.9250864113142059,0.9054762504535947,1.566009681083017,1.0947823733237647,lbn
0.9878081033228057,0.871133845965672,0.9321111124387009,1.2358644040310973,lcy
0.9037322345979186,0.6742238009285485,1.1332031942697802,1.1884578483574955,lxq
1.2975861039105712,1.0993161304052728,1.3663228398720628,0.9471325387560876,lyb
0.910954889681157,0.8643816489216474,1.2694438586237786,1.0852273045536096,lyg
1.0249894866107152,1.1017891314770534,0.9387697104610184,1.0624371416829816,pja
0.887612294028638,0.9506456314284399,1.4009895738892186,1.0822825367085627,plm
0.6628197116414138,0.7686987139870032,1.009265631437263,1.4037541959075623,st
1.3356340168082976,1.0083681638857358,1.6819052110449908,0.8837779455051891,sxy
1.257856010990474,1.0284463119437992,1.0608270650997509,0.9864363460904495,tyue
1.4179532457777286,1.072515267834546,1.2785186949470884,0.8794247354683841,ty
0.799993427866827,0.8320184647701198,1.043441570426825,1.2507230998940249,wcf
1.2382945172922997,1.0790985497023986,1.1301917307100735,0.8687077933144167,wk
1.115647673756006,0.9801454325711636,1.0183242280390419,1.113814253021654,wxf
0.7999184529479484,0.799656358060035,1.2960419333900322,1.2218642587231923,yhx
1.4652213757553518,1.0114275105782273,1.552272746209007,0.758982206684545,zbk
0.9074254785616609,0.8831935761557979,1.4015011181140022,0.9779310742232155,zd
1.0682646850995126,0.9006145939476605,1.1510059593924524,1.1734223663058752,zfb
1.3211956760708428,1.2958896286581585,1.0985780454485696,0.8862319838461292,zkx
1.0207073602560999,0.9466231232641351,0.990035187025307,1.108832047233877,zq
1.1278367352389342,0.9191356848766862,1.617628752523473,0.9986685967660378,zwj
1.1567792473404186,1.0647559946945662,0.8447418704490296,1.1335344787744743,zym
1.86722407181313,0.9096879292048358,1.8369851192066002,0.5233386573219215,zy
