SI,UIY,UIZ,CI,Name
0.6422744262476565,0.7530627577894561,1.2076998948576672,1.1938329498130882,cgg
1.1591270743848079,1.0928147264282109,0.8345039659716751,1.0260623128208732,dsm
0.9561598565381604,0.9874180586506179,1.1194261795884408,1.1463882150882418,dzx
1.583340506399544,1.1663158183559932,1.2109463979199344,0.8093643843040607,fyj
0.7903723442288295,0.7905052557981554,1.0552596654484883,1.3392724238099163,fy
0.7815513762380726,0.6753550319884585,1.4424805389642334,1.2765066996617724,ghc
1.102657641753011,1.0916497802209069,0.9199423412883613,1.1252599870487394,jba
1.1446818589061327,0.963357577958129,1.179380290927723,1.1606844309256636,jyx
1.2991110689067795,0.7848007682825521,1.6702112974027739,1.1534085238912815,lbn
0.6752627990413389,0.7605280623350459,1.0816463728194328,1.3728103106930223,lcy
0.7228623393171123,0.8309508028100651,1.07754146264956,1.224147079735107,lxq
1.2329041701542993,1.033734087617805,1.3189977044454484,0.9778528016739534,lyb
0.8927644769137555,0.8706791503117409,1.0677802409359411,1.0954561335994168,lyg
0.9815905733726757,0.9793766972558736,1.16937147256683,1.2090863753085326,pja
1.1628467477503797,0.9270542302890653,1.5372478542611627,1.0171386212756226,plm
0.9653120071219881,0.8189692590135224,1.2896795910118033,1.2454652210495467,st
1.5448502442487415,0.992378833866285,1.6718625835684842,0.7763060112400733,sxy
1.150695940419313,1.0874809446152216,1.0416064941591259,0.9157871306166391,tyue
1.6168489983231293,1.1339605399230754,1.3835739349150955,0.6714403512562329,ty
1.0366796600208854,0.8851530842710442,1.6849657181329825,1.0311990238527486,wcf
1.11833000231925,0.9539620421160869,1.1344002791111043,1.0309644780657514,wk
1.1464770732993201,0.9204328096742391,1.3105629763084232,1.0826176562865748,wxf
0.8894624913065732,0.7606018994792377,1.622408419957678,1.2035493848142944,yhx
1.400557805410053,0.9754313057393366,1.5076243793107769,0.9444448304404973,zbk
0.7370197511566127,0.8566369914979379,0.8069123438757505,1.2782306871918059,zd
1.23422278987845,1.1383933981585435,1.4733599422745385,0.9396722542186012,zfb
1.381592594846177,0.998333795637105,1.2336538251305236,0.9708802544295394,zkx
0.9492415693204905,0.9539227173351958,1.1732282157559326,1.0367950063409586,zq
0.9308106674143117,0.9878525334159907,0.9819044983990721,1.2269130458271238,zwj
0.947221783071218,1.0917155133743872,0.8422813253224466,0.9983219829203059,zym
2.1107185195658156,0.907035903088808,1.6563856507179386,0.4508603758782989,zy
